id,ipm_id,ruptl_id,name,type,capacity_mw,province,system,status,role,operator,method,lat,lon,match_tier,match_score,match_reason,name_source,capacity_mw_source,type_source,role_source,operator_source,status_source,coord_source,capacity_mw_ipm,capacity_mw_ruptl,type_ipm,type_ruptl,role_ipm,role_ruptl,has_capacity_conflict,has_type_conflict,has_role_conflict,has_location_conflict,osm_id,osm_source,source_id,review_flag
GEN-JMB-0109,GEN-JMB-0109,,PLTA Bengkok,PLTA,3.2,Jawa Barat,Jamali,existing,Utility,Indonesia Power,water-storage,-6.8618973,107.6248043,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,3.2,,PLTA,,Utility,,,,,,way/1010246303,hydro,OSM-overpass,
GEN-JMB-0115,GEN-JMB-0115,,PLTG Sunyaragi 2,PLTG,72.0,Jawa Barat,Jamali,existing,Utility,Perusahaan Listrik Negara,combustion,-6.7368136,108.5399113,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,72.0,,PLTG,,Utility,,,,,,way/1072665332,gas,OSM-overpass,
GEN-JMB-0116,GEN-JMB-0116,,PLTG Bitcom Asri Energi,PLTG,,Jawa Tengah,Jamali,existing,Captive,,combustion,-7.3580812,109.3550202,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTG,,Captive,,,,,,way/1097929002,gas,OSM-overpass,NO_CAPACITY
GEN-JMB-0117,GEN-JMB-0117,,PLTU Tjiwi Kimia,PLTU,30.0,Jawa Timur,Jamali,existing,Captive,,combustion,-7.4366288,112.4695943,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,30.0,,PLTU,,Captive,,,,,,way/1098612561,coal,OSM-overpass,
GEN-JMB-0118,GEN-JMB-0118,,PLTU Asahimas Chemical,PLTU,300.0,Banten,Jamali,existing,Captive,,combustion,-6.0239045,105.9426962,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,300.0,,PLTU,,Captive,,,,,,way/1102958475,coal,OSM-overpass,
GEN-JMB-0119,GEN-JMB-0119,,PLTP Dieng,PLTP,70.0,Jawa Tengah,Jamali,existing,Utility,Geo Dipa Energi,,-7.2262861,109.8972909,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,70.0,,PLTP,,Utility,,,,,,way/1189922860,geothermal,OSM-overpass,
GEN-JMB-0121,GEN-JMB-0121,,PLTS Tambak Lorok,PLTS,0.56,Jawa Tengah,Jamali,existing,Utility,PT PLN,photovoltaic,-6.9529611,110.4323332,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,0.56,,PLTS,,Utility,,,,,,way/1191600975,solar,OSM-overpass,
GEN-JMB-0122,GEN-JMB-0122,,PLTP Kahara,PLTP,30.0,Jawa Barat,Jamali,existing,Utility,,,-7.1478282,108.0843677,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,30.0,,PLTP,,Utility,,,,,,way/1192474382,geothermal,OSM-overpass,
GEN-JMB-0123,GEN-JMB-0123,,PLTSa Bantargebang,PLTSa,15.6,Jawa Barat,Jamali,existing,Utility,,,-6.3519498,106.9974777,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,15.6,,PLTSa,,Utility,,,,,,way/1195864838,waste,OSM-overpass,
GEN-JMB-0124,GEN-JMB-0124,,PLTU Indah Kiat Serang,PLTU,175.0,Banten,Jamali,existing,Captive,,,-6.1252708,106.2886048,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,175.0,,PLTU,,Captive,,,,,,way/1203048323,,OSM-overpass,NO_CAPACITY;NO_TYPE
GEN-JMB-0125,GEN-JMB-0125,,PLTU Indorama Purwakarta,PLTU,60.0,Jawa Barat,Jamali,existing,Captive,,,-6.5536782,107.4138664,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,60.0,,PLTU,,Captive,,,,,,way/1214851463,,OSM-overpass,NO_TYPE
GEN-JMB-0127,GEN-JMB-0127,,Medco Energi Geothermal,PLTP,,Jawa Timur,Jamali,existing,Utility,,,-8.0677325,114.1750469,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1218099430,geothermal,OSM-overpass,NO_CAPACITY
GEN-JMB-0128,GEN-JMB-0128,,Medco Energi Geothermal,PLTP,,Jawa Timur,Jamali,existing,Utility,,,-8.0663621,114.1727509,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1218099431,geothermal,OSM-overpass,NO_CAPACITY
GEN-JMB-0129,GEN-JMB-0129,,Medco Energi Geothermal,PLTP,,Jawa Timur,Jamali,existing,Utility,,,-8.061151,114.1705227,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1218099432,geothermal,OSM-overpass,NO_CAPACITY
GEN-JMB-0130,GEN-JMB-0130,,PLTP Blawan Ijen,PLTP,110.0,Jawa Timur,Jamali,existing,Utility,Medco Cahaya Geothermal,,-8.0566242,114.1675281,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,110.0,,PLTP,,Utility,,,,,,way/1218099433,geothermal,OSM-overpass,
GEN-JMB-0131,GEN-JMB-0131,,Medco Energi Geothermal,PLTP,,Jawa Timur,Jamali,existing,Utility,,,-8.0504984,114.1673845,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1218099434,geothermal,OSM-overpass,NO_CAPACITY
GEN-JMB-0132,GEN-JMB-0132,,PLTG Tuban Aromatics,PLTG,66.0,Jawa Timur,Jamali,existing,Captive,,,-6.7691112,111.9528584,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,66.0,,PLTG,,Captive,,,,,,way/1218911487,gas,OSM-overpass,
GEN-JMB-0133,GEN-JMB-0133,,PLTSa Putri Cempo,PLTSa,8.0,Jawa Tengah,Jamali,existing,Utility,,combustion,-7.5359051,110.8541558,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,8.0,,PLTSa,,Utility,,,,,,way/1221584228,waste,OSM-overpass,
GEN-JMB-0134,GEN-JMB-0134,,PLTS ITN Malang,PLTS,0.5,Jawa Timur,Jamali,existing,Utility,,photovoltaic,-7.9174508,112.6355628,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.5,,PLTS,,Utility,,,,,,way/1221951849,solar,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0135,GEN-JMB-0135,,PLTA Golang,PLTA,2.7,Jawa Timur,Jamali,existing,Utility,PT Pembangkitan Jawa Bali,,-7.7045271,111.6600665,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,2.7,,PLTA,,Utility,,,,,,way/1256159490,hydro,OSM-overpass,
GEN-JMB-0136,GEN-JMB-0136,,PLTA Giringan,PLTA,2.2,Jawa Timur,Jamali,existing,Utility,PT Pembangkitan Jawa Bali,,-7.7218138,111.6746188,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,2.2,,PLTA,,Utility,,,,,,way/1256159501,hydro,OSM-overpass,
GEN-JMB-0137,GEN-JMB-0137,,PLTS Muara Nusa Dua,PLTS,0.1,Bali,Jamali,existing,Utility,,,-8.727457,115.1892284,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.1,,PLTS,,Utility,,,,,,way/1270763074,solar,OSM-overpass,
GEN-JMB-0138,GEN-JMB-0138,,PLTU Cemindo Gemilang Bayah,PLTU,,Banten,Jamali,existing,Captive,,combustion,-6.9505541,106.2502233,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTU,,Captive,,,,,,way/1304735535,coal,OSM-overpass,NO_CAPACITY
GEN-JMB-0139,GEN-JMB-0139,,PLTU Fajar Paper Karawang,PLTU,55.0,Jawa Barat,Jamali,existing,Captive,,combustion,-6.2732997,107.1239765,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,55.0,,PLTU,,Captive,,,,,,way/1305099313,coal,OSM-overpass,
GEN-JMB-0140,GEN-JMB-0140,,PLTG Fajar Paper Karawang,PLTG,70.0,Jawa Barat,Jamali,existing,Captive,,combustion,-6.2751857,107.1219423,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,70.0,,PLTG,,Captive,,,,,,way/1305099315,gas,OSM-overpass,
GEN-JMB-0142,GEN-JMB-0142,,PLTA Wonorejo,PLTA,6.5,Jawa Timur,Jamali,existing,Utility,PT Pembangkitan Jawa Bali,,-8.0219779,111.80537,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,6.5,,PLTA,,Utility,,,,,,way/1314006093,hydro,OSM-overpass,
GEN-JMB-0143,GEN-JMB-0143,,PLTA Ngebel,PLTA,2.2,Jawa Timur,Jamali,existing,Utility,PT Pembangkitan Jawa Bali,,-7.8147479,111.6204173,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,2.2,,PLTA,,Utility,,,,,,way/1314006094,hydro,OSM-overpass,
GEN-JMB-0144,GEN-JMB-0144,,PLTU Pindodeli 2,PLTU,50.0,Jawa Barat,Jamali,existing,Captive,PT Dian Swastatika Sentosa,combustion,-6.3844931,107.343123,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,50.0,,PLTU,,Captive,,,,,,way/1323444702,coal,OSM-overpass,
GEN-JMB-0146,GEN-JMB-0146,,PLTD Legon Bajak,PLTD,4.4,Jawa Tengah,Jamali,existing,Utility,,combustion,-5.7880762,110.4753305,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,4.4,,PLTD,,Utility,,,,,,way/1328731098,diesel,OSM-overpass,
GEN-JMB-0147,GEN-JMB-0147,,PLTS Pulau Nyamuk,PLTS,0.11,Jawa Tengah,Jamali,existing,Community,PT PLN,photovoltaic,-5.8185444,110.1868241,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,0.11,,PLTS,,Community,,,,,,way/1328731099,solar,OSM-overpass,
GEN-JMB-0148,GEN-JMB-0148,,PLTS Pulau Parang,PLTS,0.14,Jawa Tengah,Jamali,existing,Community,PT PLN,photovoltaic,-5.7462235,110.2416875,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,0.14,,PLTS,,Community,,,,,,way/1328731111,solar,OSM-overpass,
GEN-JMB-0149,GEN-JMB-0149,,PLTS Pulau Genting,PLTS,0.04,Jawa Tengah,Jamali,existing,Community,PT PLN,photovoltaic,-5.8467455,110.6045884,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,0.04,,PLTS,,Community,,,,,,way/1328731127,solar,OSM-overpass,
GEN-JMB-0150,GEN-JMB-0150,,PLTS Bawean,PLTS,0.41,Jawa Timur,Jamali,existing,Utility,,photovoltaic,-5.8477929,112.6456552,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.41,,PLTS,,Utility,,,,,,way/1328732316,solar,OSM-overpass,
GEN-JMB-0151,GEN-JMB-0151,,PLTMG Bawean,PLTMG,3.0,Jawa Timur,Jamali,existing,Utility,,combustion,-5.8481303,112.6461179,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,3.0,,PLTMG,,Utility,,,,,,way/1328732318,gas,OSM-overpass,
GEN-JMB-0152,GEN-JMB-0152,,PLTD Kutampi,PLTD,11.7,Bali,Jamali,existing,Utility,,combustion,-8.6753622,115.5545144,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,11.7,,PLTD,,Utility,,,,,,way/1330349516,diesel,OSM-overpass,
GEN-JMB-0153,GEN-JMB-0153,,PLTS Nusa Penida,PLTS,3.5,Bali,Jamali,existing,Utility,,photovoltaic,-8.7132835,115.5834966,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,3.5,,PLTS,,Utility,,,,,,way/1330349528,solar,OSM-overpass,
GEN-JMB-0154,GEN-JMB-0154,,PLTG Pesanggaran,PLTG,200.0,Bali,Jamali,existing,Utility,,combustion,-8.719736,115.2119488,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,200.0,,PLTG,,Utility,,,,,,way/1330737251,gas,OSM-overpass,
GEN-JMB-0155,GEN-JMB-0155,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.1552134,107.7703629,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1349227479,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0156,GEN-JMB-0156,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.1489507,107.7730666,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1349227480,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0157,GEN-JMB-0157,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.1389339,107.7953947,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1349709972,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0158,GEN-JMB-0158,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.1395407,107.7923892,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1349709973,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0159,GEN-JMB-0159,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.1514237,107.7963039,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1349718127,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0160,GEN-JMB-0160,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.149425,107.8012392,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1349718128,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0161,GEN-JMB-0161,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.1452627,107.8018387,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1349718129,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0162,GEN-JMB-0162,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.1244262,107.800523,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1349718130,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0163,GEN-JMB-0163,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.1313727,107.7998592,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1349718131,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0165,GEN-JMB-0165,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.231096,107.7326994,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1352369452,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0166,GEN-JMB-0166,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.2278796,107.7273558,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1352369453,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0167,GEN-JMB-0167,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.2248283,107.718434,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1352369454,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0168,GEN-JMB-0168,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.2253338,107.7099261,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1352369455,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0169,GEN-JMB-0169,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.2315098,107.7163607,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1352369456,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0171,GEN-JMB-0171,,(unnamed),PLTS,,Jawa Barat,Jamali,existing,Utility,,photovoltaic,-7.2797468,106.5036262,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTS,,Utility,,,,,,way/1366024639,solar,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0172,GEN-JMB-0172,,PLTA Dago,PLTA,,Jawa Barat,Jamali,existing,Utility,,,-6.8684298,107.6142477,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTA,,Utility,,,,,,way/1366076702,hydro,OSM-overpass,NO_CAPACITY
GEN-JMB-0173,GEN-JMB-0173,,PLTA Parakan Kondang,PLTA,9.9,Jawa Barat,Jamali,existing,Utility,,run-of-the-river,-6.8340329,108.1024671,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,9.9,,PLTA,,Utility,,,,,,way/1366700497,hydro,OSM-overpass,NO_CAPACITY
GEN-JMB-0174,GEN-JMB-0174,,PLTA Kedungombo,PLTA,22.5,Jawa Tengah,Jamali,existing,Utility,Indonesia Power,water-storage,-7.2560001,110.8377765,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,22.5,,PLTA,,Utility,,,,,,way/1367212226,hydro,OSM-overpass,
GEN-JMB-0175,GEN-JMB-0175,,PLTA Sempor,PLTA,1.1,Jawa Tengah,Jamali,existing,Utility,Indonesia Power,water-storage,-7.5679524,109.4874321,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,1.1,,PLTA,,Utility,,,,,,way/1367420534,hydro,OSM-overpass,NO_CAPACITY
GEN-JMB-0176,GEN-JMB-0176,,PLTA Wonogiri,PLTA,12.4,Jawa Tengah,Jamali,existing,Utility,Indonesia Power,water-storage,-7.8372631,110.9263612,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,12.4,,PLTA,,Utility,,,,,,way/1367427420,hydro,OSM-overpass,
GEN-JMB-0177,GEN-JMB-0177,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.1851776,107.4449216,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1376673992,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0178,GEN-JMB-0178,,(unnamed),PLTP,,Jawa Barat,Jamali,existing,Utility,,,-7.17159,107.4191076,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTP,,Utility,,,,,,way/1376687177,geothermal,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0179,GEN-JMB-0179,,(unnamed),PLTA,,Jawa Barat,Jamali,existing,Utility,,,-7.1997152,107.2323051,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTA,,Utility,,,,,,way/1377712181,hydro,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0180,GEN-JMB-0180,,(unnamed),PLTA,,Jawa Barat,Jamali,existing,Utility,,,-7.2016911,107.2521052,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,,,PLTA,,Utility,,,,,,way/1377712190,hydro,OSM-overpass,NO_NAME;NO_CAPACITY
GEN-JMB-0181,GEN-JMB-0181,,PLTA Timo,PLTA,12.0,Jawa Tengah,Jamali,existing,Utility,Indonesia Power,run-of-the-river,-7.215805,110.5014538,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,12.0,,PLTA,,Utility,,,,,,way/1412768767,hydro,OSM-overpass,
GEN-JMB-0182,GEN-JMB-0182,,PLTMH Cileunca,PLTMH,1.0,Jawa Barat,Jamali,existing,Utility,,water-storage,-7.1846921,107.5469605,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,1.0,,PLTMH,,Utility,,,,,,way/1415973962,hydro,OSM-overpass,
GEN-JMB-0183,GEN-JMB-0183,,PLTA Lamajan,PLTA,19.56,Jawa Barat,Jamali,existing,Utility,Indonesia Power,water-storage,-7.1412395,107.5536895,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,19.56,,PLTA,,Utility,,,,,,way/1416014231,hydro,OSM-overpass,
GEN-JMB-0184,GEN-JMB-0184,,PLTA Cikalong,PLTA,19.2,Jawa Barat,Jamali,existing,Utility,Indonesia Power,water-storage,-7.1150215,107.5499379,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,19.2,,PLTA,,Utility,,,,,,way/1416015950,hydro,OSM-overpass,
GEN-JMB-0185,GEN-JMB-0185,,PLTS Bali Timur,PLTS,25.0,Bali,Jamali,existing,Utility,Medco Solar Bali Timur,photovoltaic,-8.2185336,115.5085825,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,ipm_osm,25.0,,PLTS,,Utility,,,,,,way/1416902041,solar,OSM-overpass,
GEN-JMB-0186,GEN-JMB-0186,,PLTB Nusa Penida,PLTB,0.72,Bali,Jamali,existing,Utility,,wind_turbine,-8.7309658,115.5313508,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.72,,PLTB,,Utility,,,,,,way/1448296632,wind,OSM-overpass,
GEN-JMB-0187,GEN-JMB-0187,,PLTB Nusa Penida,PLTB,0.72,Bali,Jamali,existing,Utility,,wind_turbine,-8.7305379,115.529883,UNMATCHED_IPM,0.10,tidak ada RUPTL row yang cocok,ipm_osm,ipm_osm,ipm_osm,ipm_osm,,ipm_osm,ipm_osm,0.72,,PLTB,,Utility,,,,,,way/1448296633,wind,OSM-overpass,
